瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),老荤 QC敲贰弊,利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
146,傈林,2026-04-11 03:00,9.2,,,,2.7,,250,,88,,10.2,7.3,1004.9,,1012.2,,,9,,9,,,9,9,Sc,8,575,,19,9.7,,,,,
146,傈林,2026-04-11 04:00,8.9,,,,.5,,270,,87,,9.9,6.8,1004.7,,1012,,,9,,9,,,8,8,Sc,10,507,,19,9.2,,,,,
146,傈林,2026-04-11 05:00,9,,,,1.2,,250,,88,,10.1,7.1,1005.3,,1012.6,,,9,,9,,,8,8,Sc,8,516,,19,9.4,,,,,
146,傈林,2026-04-11 06:00,8.7,,,,1.4,,200,,89,,9.9,6.9,1005.5,,1012.9,,,9,,9,,,8,8,Sc,8,456,,19,9,,,,,
146,傈林,2026-04-11 07:00,9.2,,,,.8,,110,,86,,9.9,6.9,1005.9,,1013.2,,0,,.07,,,,8,8,Sc,8,537,,19,9.8,,,,,
146,傈林,2026-04-11 08:00,10.9,,,,1.6,,180,,82,,10.6,7.9,1006.1,,1013.4,,.2,,.51,,,,0,0,,,715,,19,11.3,,,,,
146,傈林,2026-04-11 09:00,12.4,,,,2.7,,160,,70,,10,7,1005.9,,1013.2,,1,,1.49,,,,0,0,,,976,,19,14.6,,,,,
146,傈林,2026-04-11 10:00,14.2,,,,1.6,,200,,67,,10.8,8.1,1006.3,,1013.5,,1,,2.21,,,,0,0,,,1145,,,18.9,,,,,
146,傈林,2026-04-11 11:00,16.5,,,,2.1,,200,,61,,11.4,8.9,1006.1,,1013.2,,1,,2.78,,,,0,0,,,1267,,,22.6,,,,,
146,傈林,2026-04-11 12:00,18,,,,4.5,,250,,55,,11.3,8.8,1006.2,,1013.3,,1,,3.16,,,,0,0,,,1334,,,23.3,,,,,
146,傈林,2026-04-11 13:00,20,,,,3.9,,270,,61,,14.2,12.2,1006,,1013,,1,,3.27,,,,3,3,Sc,15,1075,,,24.8,,,,,
146,傈林,2026-04-11 14:00,19.5,,,,5.7,,290,,58,,13.1,11,1005.6,,1012.7,,1,,3.01,,,,4,0,Ci,,899,,40,23.4,,,,,
146,傈林,2026-04-11 15:00,18.8,,,,4.8,,270,,66,,14.3,12.3,1006,,1013.1,,1,,2.68,,,,4,0,Ci,,595,,40,23.3,,,,,
146,傈林,2026-04-11 16:00,17.2,,,,4.1,,320,,72,,14.1,12.1,1005.6,,1012.7,,1,,1.91,,,,6,0,Ci,,486,,40,21,,,,,
146,傈林,2026-04-11 17:00,16.7,,,,2.2,,290,,73,,13.8,11.8,1005.8,,1012.9,,.9,,1.27,,,,5,0,Ci,,431,,40,19.8,,,,,
146,傈林,2026-04-11 18:00,15.3,,,,1.8,,270,,77,,13.3,11.2,1006.2,,1013.4,,.2,,.62,,,,5,0,Ci,,379,,40,17.1,,,,,
146,傈林,2026-04-11 19:00,13.5,,,,2.3,,270,,82,,12.6,10.4,1006.3,,1013.5,,0,,.15,,,,9,0,,,307,,4019,14.6,,,,,
146,傈林,2026-04-11 20:00,12.8,,,,2.1,,250,,85,,12.5,10.3,1006.6,,1013.9,,0,,0,,,,9,0,,,279,,19,13.3,,,,,
146,傈林,2026-04-11 21:00,11.3,,,,1.1,,270,,89,,11.9,9.5,1007.5,,1014.8,,,9,,9,,,9,0,Ci,,166,,19,12.4,,,,,
146,傈林,2026-04-11 22:00,11,,,,1.8,,20,,92,,12,9.7,1008.1,,1015.4,,,9,,9,,,10,3,,1,111,,19,11.9,,,,,
146,傈林,2026-04-11 23:00,11.3,,,,1.8,,340,,93,,12.4,10.2,1008.5,,1015.8,,,9,,9,,,9,0,Ci,,54,,1916,12.4,,,,,
146,傈林,2026-04-12 00:00,11.2,,,,.2,,0,,92,,12.2,9.9,1009,,1016.3,,,9,,9,,,10,10,,,19,,16,12.6,,,,,
146,傈林,2026-04-12 01:00,11.5,,,,.7,,340,,92,,12.4,10.2,1009.3,,1016.6,,,9,,9,,,9,0,Ci,,90,,16,12.4,,,,,
146,傈林,2026-04-12 02:00,11.4,,,,.8,,20,,91,,12.2,9.9,1009,,1016.3,,,9,,9,,,9,0,Ci,,120,,1916,12.5,,,,,
146,傈林,2026-04-12 03:00,11,,,,.8,,20,,91,,11.9,9.5,1008.7,,1016,,,9,,9,,,9,0,Ci,,107,,19,12.3,,,,,
146,傈林,2026-04-12 04:00,10.7,,,,1.1,,20,,92,,11.8,9.4,1008.8,,1016.1,,,9,,9,,,10,10,,8,82,,1916,12.1,,,,,
146,傈林,2026-04-12 05:00,10.4,,,,1.2,,50,,94,,11.8,9.4,1008.7,,1016,,,9,,9,,,10,10,,5,57,,16,12,,,,,
146,傈林,2026-04-12 06:00,9.8,,,,1.1,,50,,93,,11.2,8.7,1008.4,,1015.7,,,9,,9,,,10,10,,5,53,,16,11.8,,,,,
146,傈林,2026-04-12 07:00,9.9,,,,.4,,0,,92,,11.2,8.6,1008.9,,1016.3,,0,,.05,,,,10,10,St,7,135,,1916,11.9,,,,,
146,傈林,2026-04-12 08:00,11.7,,,,.6,,70,,84,,11.5,9,1009.1,,1016.4,,.3,,.69,,,,6,0,Ci,,321,,19,13.6,,,,,
146,傈林,2026-04-12 09:00,13.5,,,,.6,,250,,74,,11.4,8.9,1009,,1016.3,,1,,1.57,,,,6,0,Ci,,533,,19,16.4,,,,,
146,傈林,2026-04-12 10:00,14.8,,,,2.3,,320,,72,,12,9.7,1008.8,,1016,,1,,2.32,,,,5,0,Ci,,580,,19,19.7,,,,,
146,傈林,2026-04-12 11:00,17.8,,,,2.1,,320,,58,,11.8,9.4,1009.1,,1016.2,,1,,2.53,,,,5,0,Ci,,680,,4019,21.9,,,,,
146,傈林,2026-04-12 12:00,18.9,,,,2.2,,340,,52,,11.3,8.8,1008.2,,1015.3,,.9,,2.3,,,,8,0,Ci,,868,,40,23.3,,,,,
146,傈林,2026-04-12 13:00,20.7,,,,2.9,,340,,42,,10.2,7.3,1007.4,,1014.4,,.7,,2.24,,,,8,0,Cs,,1546,,40,23.2,,,,,
146,傈林,2026-04-12 14:00,21.4,,,,2.3,,290,,41,,10.4,7.5,1007.1,,1014.1,,.2,,1.81,,,,7,0,Cs,,2090,,,23.8,,,,,
146,傈林,2026-04-12 15:00,21.5,,,,2.6,,320,,36,,9.2,5.7,1006.8,,1013.8,,.5,,1.81,,,,7,0,Ci,,1867,,,23.1,,,,,
146,傈林,2026-04-12 16:00,22.4,,,,2,,270,,33,,8.9,5.3,1006,,1013,,.6,,1.68,,,,8,0,Ci,,2551,,,22.8,,,,,
146,傈林,2026-04-12 17:00,21.5,,,,2.1,,270,,31,,7.9,3.6,1006.1,,1013.1,,.4,,1.17,,,,8,7,AcCi,45,3076,,,20.1,,,,,
146,傈林,2026-04-12 18:00,20.2,,,,1.8,,270,,27,,6.3,.5,1006.6,,1013.6,,0,,.47,,,,7,0,CcCi,,4719,,,17.1,,,,,
146,傈林,2026-04-12 19:00,18.4,,,,1.8,,320,,53,,11.2,8.6,1007,,1014.1,,0,,.11,,,,9,1,,59,1935,,,15.8,,,,,
146,傈林,2026-04-12 20:00,15.8,,,,1.7,,250,,63,,11.2,8.7,1007.8,,1015,,0,,0,,,,8,7,,55,1378,,,14.5,,,,,
146,傈林,2026-04-12 21:00,14,,,,.6,,200,,52,,8.2,4.2,1009,,1016.2,,,9,,9,,,8,0,Ci,,1544,,,13.1,,,,,
146,傈林,2026-04-12 22:00,13.5,,,,1.2,,320,,56,,8.6,4.8,1009.5,,1016.8,,,9,,9,,,10,4,,67,1283,,,12.2,,,,,
146,傈林,2026-04-12 23:00,12.8,,,,1.6,,50,,56,,8.2,4.2,1009.7,,1017,,,9,,9,,,9,5,,66,1580,,,11.8,,,,,
146,傈林,2026-04-13 00:00,13.4,,,,1.3,,110,,54,,8.2,4.2,1010.1,,1017.4,,,9,,9,,,8,0,Ci,,1688,,,11.5,,,,,
146,傈林,2026-04-13 01:00,12.5,,,,1.2,,160,,65,,9.3,6,1010.2,,1017.5,,,9,,9,,,6,4,,71,1504,,,10.6,,,,,
146,傈林,2026-04-13 02:00,12,,,,.8,,140,,69,,9.6,6.4,1010,,1017.3,,,9,,9,,,8,7,,66,1428,,,10,,,,,
146,傈林,2026-04-13 03:00,11.3,,,,1.6,,140,,73,,9.7,6.6,1009.4,,1016.7,,,9,,9,,,8,0,Ci,,1450,,,9.7,,,,,
146,傈林,2026-04-13 04:00,10.8,,,,.9,,140,,75,,9.7,6.5,1009.2,,1016.5,,,9,,9,,,6,0,Ci,,1381,,,9.2,,,,,
146,傈林,2026-04-13 05:00,10.1,,,,2.5,,140,,78,,9.6,6.4,1009.1,,1016.4,,,9,,9,,,4,0,Ci,,1298,,,8.4,,,,,
146,傈林,2026-04-13 06:00,9.5,,,,1.2,,70,,78,,9.2,5.8,1009.2,,1016.6,,,9,,9,,,3,0,Ci,,1297,,,7.9,,,,,
146,傈林,2026-04-13 07:00,10.3,,,,1.1,,140,,76,,9.5,6.2,1009.6,,1016.9,,.5,,.16,,,,1,0,Ci,,1402,,,8.2,,,,,
146,傈林,2026-04-13 08:00,13.2,,,,.1,,0,,66,,9.9,6.9,1009.7,,1017,,1,,.84,,,,0,0,,,1683,,,10.7,,,,,
146,傈林,2026-04-13 09:00,16.1,,,,1.2,,250,,46,,8.4,4.4,1009.5,,1016.7,,1,,1.65,,,,0,0,,,2122,,,15.2,,,,,
146,傈林,2026-04-13 10:00,18.1,,,,1.9,,340,,37,,7.6,3.1,1009.2,,1016.3,,1,,2.39,,,,0,0,,,2134,,,19.9,,,,,
146,傈林,2026-04-13 11:00,20.4,,,,2.7,,360,,37,,8.8,5.2,1008.2,,1015.3,,1,,2.95,,,,0,0,,,2361,,,23.3,,,,,
146,傈林,2026-04-13 12:00,22.7,,,,2.5,,320,,37,,10.2,7.2,1007.1,,1014.1,,1,,3.32,,,,0,0,,,1917,,,26.1,,,,,
146,傈林,2026-04-13 13:00,24.4,,,,2.6,,320,,32,,9.7,6.6,1006.1,,1013,,1,,3.43,,,,0,0,,,2159,,,27.8,,,,,
146,傈林,2026-04-13 14:00,26.3,,,,2.5,,270,,30,,10.2,7.3,1005.3,,1012.2,,1,,3.29,,,,0,0,,,3018,,,28.2,,,,,
146,傈林,2026-04-13 15:00,26.7,,,,3.2,,320,,25,,8.7,5,1004.9,,1011.8,,1,,2.95,,,,0,0,,,3058,,,27.4,,,,,
146,傈林,2026-04-13 16:00,27,,,,3.4,,320,,26,,9.2,5.8,1004.4,,1011.3,,1,,2.41,,,,3,0,Ci,,3397,,,25.8,,,,,
146,傈林,2026-04-13 17:00,26.8,,,,3.8,,270,,28,,9.8,6.7,1004.4,,1011.3,,1,,1.9,,,,3,0,Ci,,3174,,,24.1,,,,,
146,傈林,2026-04-13 18:00,22.8,,,,4.5,,230,,42,,11.6,9.2,1004.8,,1011.8,,1,,.87,,,,3,3,Ac,35,2009,,,13.8,,,,,
146,傈林,2026-04-13 19:00,20.5,,,,2.9,,250,,44,,10.6,7.8,1005.6,,1012.6,,.1,,.14,,,,7,7,,48,2064,,,17.1,,,,,
146,傈林,2026-04-13 20:00,19.3,,,,1.7,,250,,45,,10,7,1006.6,,1013.7,,0,,0,,,,8,8,,48,1830,,,16,,,,,
146,傈林,2026-04-13 21:00,19.6,,,,1.8,,250,,40,,9.1,5.6,1007.7,,1014.8,,,9,,9,,,8,8,Ac,45,2387,,,15.1,,,,,
146,傈林,2026-04-13 22:00,18.4,,,,1.3,,110,,46,,9.7,6.5,1007.6,,1014.7,,,9,,9,,,7,7,,48,2448,,,14.1,,,,,
146,傈林,2026-04-13 23:00,16.6,,,,1,,50,,58,,10.9,8.2,1007.9,,1015.1,,,9,,9,,,0,0,,,2595,,,13.1,,,,,
146,傈林,2026-04-14 00:00,14.9,,,,1.6,,340,,69,,11.6,9.2,1007.9,,1015.1,,,9,,9,,,8,5,AcCi,36,1184,,,13.1,,,,,
146,傈林,2026-04-14 01:00,14.6,,,,.7,,50,,64,,10.6,7.8,1007.5,,1014.7,,,9,,9,,,8,8,,36,1416,,,12.9,,,,,
146,傈林,2026-04-14 02:00,14.2,,,,.4,,0,,64,,10.3,7.4,1006.9,,1014.1,,,9,,9,,,9,9,,36,1724,,,12.8,,,,,
146,傈林,2026-04-14 03:00,14.5,,,,.8,,360,,64,,10.5,7.7,1006.4,,1013.6,,,9,,9,,,9,8,AcCi,37,1651,,,12.9,,,,,
146,傈林,2026-04-14 04:00,14,,,,1,,70,,70,,11.2,8.6,1005.8,,1013,,,9,,9,,,9,8,AcCi,37,1399,,,12.9,,,,,
146,傈林,2026-04-14 05:00,14.6,,,,.9,,140,,69,,11.4,8.9,1005.8,,1013,,,9,,9,,,9,8,AcCi,34,2045,,,13.1,,,,,
146,傈林,2026-04-14 06:00,14.2,,,,1.2,,20,,72,,11.6,9.2,1005.7,,1012.9,,,9,,9,,,9,8,AcCi,34,2148,,,12.9,,,,,
146,傈林,2026-04-14 07:00,14.3,,,,.8,,20,,71,,11.6,9.1,1006,,1013.2,,0,,.04,,,,9,8,AcCi,33,2507,,,13.4,,,,,
146,傈林,2026-04-14 08:00,16.1,,,,1.1,,140,,65,,11.9,9.5,1006.3,,1013.5,,0,,.3,,,,9,9,Ac,35,2563,,,15.1,,,,,
146,傈林,2026-04-14 09:00,17.9,,,,.5,,340,,60,,12.3,10,1006.3,,1013.4,,0,,.71,,,,9,9,Ac,35,2830,,,17.5,,,,,
146,傈林,2026-04-14 10:00,18.8,,,,1.6,,340,,59,,12.8,10.6,1006.3,,1013.4,,0,,1.03,,,,9,9,Ac,35,1608,,,18.8,,,,,
146,傈林,2026-04-14 11:00,20.1,,,,1.9,,320,,52,,12.2,9.9,1005.9,,1012.9,,0,,1.2,,,,9,9,Ac,34,1682,,,20.6,,,,,
146,傈林,2026-04-14 12:00,21.7,,,,2.4,,320,,42,,10.9,8.2,1005.1,,1012.1,,.1,,1.7,,,,9,7,AcCi,32,1996,,,22.4,,,,,
146,傈林,2026-04-14 13:00,22.6,,,,2.6,,320,,39,,10.6,7.9,1004.5,,1011.5,,.2,,1.9,,,,9,8,AcCi,31,1722,,,23.5,,,,,
146,傈林,2026-04-14 14:00,22.6,,,,1.9,,290,,33,,9,5.4,1004.1,,1011.1,,0,,1.34,,,,9,8,AcCi,31,2095,,,22.3,,,,,
146,傈林,2026-04-14 15:00,22.7,,,,1.6,,290,,36,,9.9,6.8,1003.6,,1010.6,,0,,1.17,,,,9,8,AcCi,31,2418,,,21.4,,,,,
146,傈林,2026-04-14 16:00,22.3,,,,1.6,,270,,37,,9.9,6.8,1003.2,,1010.2,,0,,.69,,,,10,10,As,30,2814,,,20.4,,,,,
146,傈林,2026-04-14 17:00,22.4,,,,1.4,,230,,38,,10.2,7.3,1002.6,,1009.6,,0,,.87,,,,6,6,Ac,30,2301,,,20.6,,,,,
146,傈林,2026-04-14 18:00,22.1,,,,2.1,,250,,47,,12.4,10.2,1002.6,,1009.6,,.4,,.64,,,,4,4,Ac,32,1697,,,19.3,,,,,
146,傈林,2026-04-14 19:00,19.7,,,,1.9,,250,,48,,10.9,8.3,1003.2,,1010.2,,.6,,.28,,,,0,0,,,1382,,,16.6,,,,,
146,傈林,2026-04-14 20:00,17.9,,,,2.4,,290,,48,,9.8,6.7,1004.1,,1011.2,,0,,0,,,,0,0,,,1563,,,14.6,,,,,
146,傈林,2026-04-14 21:00,16.7,,,,1.2,,270,,39,,7.4,2.6,1005.1,,1012.2,,,9,,9,,,0,0,,,2482,,,13.1,,,,,
146,傈林,2026-04-14 22:00,15.7,,,,.3,,0,,45,,8,3.7,1005.2,,1012.4,,,9,,9,,,6,0,,,2228,,,12.6,,,,,
146,傈林,2026-04-14 23:00,15.2,,,,1.2,,230,,47,,8.1,3.9,1005.4,,1012.6,,,9,,9,,,4,0,,,2072,,,11.8,,,,,
146,傈林,2026-04-15 00:00,14.5,,,,1.2,,110,,61,,10,7,1005.1,,1012.3,,,9,,9,,,6,0,Ci,,1926,,,11.5,,,,,
146,傈林,2026-04-15 01:00,13.6,,,,1,,270,,62,,9.6,6.4,1005.6,,1012.8,,,9,,9,,,7,0,,,2035,,,10.9,,,,,
146,傈林,2026-04-15 02:00,12.8,,,,.6,,340,,71,,10.4,7.6,1005.3,,1012.5,,,9,,9,,,6,0,,,1236,,,10.5,,,,,
146,傈林,2026-04-15 03:00,11.7,,,,1.5,,340,,76,,10.4,7.6,1005.1,,1012.4,,,9,,9,,,7,0,Ci,,483,,19,10.2,,,,,
146,傈林,2026-04-15 04:00,11.9,,,,.9,,140,,74,,10.3,7.4,1005,,1012.3,,,9,,9,,,8,0,Ci,,755,,19,10,,,,,
146,傈林,2026-04-15 05:00,11.4,,,,1.5,,110,,75,,10.1,7.1,1004.7,,1012,,,9,,9,,,9,0,Ci,,1662,,19,9.8,,,,,
146,傈林,2026-04-15 06:00,11.1,,,,.8,,140,,74,,9.7,6.6,1005,,1012.3,,0,,0,,,,9,0,Ci,,1483,,,9.9,,,,,
146,傈林,2026-04-15 07:00,11.3,,,,1.4,,140,,76,,10.2,7.2,1005.1,,1012.4,,0,,.1,,,,8,5,AcCi,40,1459,,,10.2,,,,,
146,傈林,2026-04-15 08:00,13.3,,,,.1,,0,,69,,10.5,7.7,1005.3,,1012.5,,.3,,.55,,,,7,0,Ci,,1547,,,12.9,,,,,
146,傈林,2026-04-15 09:00,16.6,,,,.9,,230,,53,,9.9,6.9,1005.2,,1012.3,,.8,,1.32,,,,5,0,Ci,,1448,,,16.6,,,,,
146,傈林,2026-04-15 10:00,19.1,,,,.9,,320,,42,,9.2,5.8,1005,,1012.1,,1,,2.16,,,,5,0,Ci,,1870,,,21,,,,,
146,傈林,2026-04-15 11:00,20.9,,,,2.7,,290,,47,,11.6,9.1,1004.7,,1011.7,,1,,2.75,,,,2,0,Ci,,1277,,,24.3,,,,,
146,傈林,2026-04-15 12:00,22.8,,,,2.4,,290,,43,,11.9,9.5,1004.7,,1011.7,,1,,3.15,,,,0,0,,,2405,,,26.6,,,,,
146,傈林,2026-04-15 13:00,23.5,,,,4.3,,290,,37,,10.6,7.9,1004.6,,1011.5,,1,,3.28,,,,0,0,,,1567,,,26.7,,,,,
146,傈林,2026-04-15 14:00,24.5,,,,3.4,,290,,41,,12.5,10.3,1004.3,,1011.2,,1,,3.18,,,,0,0,,,1893,,,27,,,,,
146,傈林,2026-04-15 15:00,24.1,,,,4.1,,270,,41,,12.3,10,1003.7,,1010.6,,1,,2.85,,,,0,0,,,1567,,,26.6,,,,,
146,傈林,2026-04-15 16:00,23.6,,,,3.6,,270,,35,,10.2,7.2,1003.3,,1010.2,,1,,2.35,,,,0,0,,,2089,,,24.8,,,,,
146,傈林,2026-04-15 17:00,22.9,,,,3.2,,270,,39,,10.8,8.1,1003.8,,1010.8,,1,,1.63,,,,1,0,Ci,,1785,,,22.9,,,,,
146,傈林,2026-04-15 18:00,20.5,,,,2.7,,250,,41,,9.8,6.7,1004.3,,1011.3,,1,,.86,,,,0,0,,,1845,,,19.3,,,,,
146,傈林,2026-04-15 19:00,17.8,,,,2.6,,230,,46,,9.3,6,1004.9,,1012,,.5,,.21,,,,0,0,,,1475,,,15.7,,,,,
146,傈林,2026-04-15 20:00,16.6,,,,1.9,,230,,49,,9.2,5.8,1005.6,,1012.7,,0,,0,,,,0,0,,,1607,,,14,,,,,
146,傈林,2026-04-15 21:00,15.6,,,,.8,,200,,54,,9.5,6.3,1006.6,,1013.8,,,9,,9,,,0,0,,,1499,,,13,,,,,
146,傈林,2026-04-15 22:00,14.2,,,,1.9,,50,,65,,10.5,7.7,1007.3,,1014.5,,,9,,9,,,0,0,,,1364,,,12,,,,,
146,傈林,2026-04-15 23:00,13.6,,,,1.2,,70,,68,,10.5,7.7,1008,,1015.2,,,9,,9,,,0,0,,,1207,,,11.4,,,,,
146,傈林,2026-04-16 00:00,13.6,,,,2,,140,,68,,10.5,7.7,1008.2,,1015.4,,,9,,9,,,4,0,Ci,,1390,,,10.9,,,,,
146,傈林,2026-04-16 01:00,13.1,,,,2.1,,140,,69,,10.4,7.5,1008.8,,1016.1,,,9,,9,,,0,0,,,1456,,,10.4,,,,,
146,傈林,2026-04-16 02:00,12.7,,,,2.3,,110,,71,,10.4,7.5,1008.9,,1016.2,,,9,,9,,,0,0,,,1570,,,10.1,,,,,
146,傈林,2026-04-16 03:00,12.3,,,,1.2,,110,,74,,10.5,7.7,1008.7,,1016,,,9,,9,,,0,0,,,1368,,,9.7,,,,,
146,傈林,2026-04-16 04:00,12.5,,,,1.6,,140,,72,,10.4,7.5,1008.8,,1016.1,,,9,,9,,,0,0,,,1788,,,9.3,,,,,
146,傈林,2026-04-16 05:00,11.8,,,,1.3,,140,,74,,10.2,7.3,1009.3,,1016.6,,,9,,9,,,0,0,,,1451,,,8.8,,,,,
146,傈林,2026-04-16 06:00,11.7,,,,1.3,,90,,76,,10.4,7.6,1010.1,,1017.4,,0,,0,,,,0,0,,,1566,,,8.3,,,,,
146,傈林,2026-04-16 07:00,12.8,,,,1.4,,90,,73,,10.7,8,1010.9,,1018.2,,.6,,.2,,,,0,0,,,1728,,,6.6,,,,,
146,傈林,2026-04-16 08:00,16.9,,,,1.4,,90,,51,,9.7,6.6,1011.1,,1018.3,,1,,.91,,,,2,0,Ci,,2606,,,12.3,,,,,
146,傈林,2026-04-16 09:00,20,,,,.8,,50,,38,,8.8,5.2,1011.1,,1018.2,,1,,1.72,,,,3,0,Ci,,3684,,,17.4,,,,,
146,傈林,2026-04-16 10:00,22.8,,,,2.9,,70,,24,,6.6,1.1,1010.8,,1017.8,,1,,2.44,,,,2,0,Ci,,4481,,,21.9,,,,,
146,傈林,2026-04-16 11:00,24.6,,,,2,,110,,20,,6.2,.1,1010.5,,1017.5,,1,,3.05,,,,0,0,,,4605,,,25.9,,,,,
146,傈林,2026-04-16 12:00,26.2,,,,3.7,,50,,12,,4.1,-5.4,1009,,1015.9,,1,,3.41,,,,1,0,Ci,,4280,,,27.6,,,,,
146,傈林,2026-04-16 13:00,27.8,,,,2.1,,70,,12,,4.5,-4.2,1009.1,,1016,,1,,3.54,,,,0,0,,,4977,,,30.6,,,,,
146,傈林,2026-04-16 14:00,28.4,,,,2.7,,160,,10,,3.9,-6.1,1008.5,,1015.3,,1,,3.44,,,,2,0,Ci,,4587,,,32.4,,,,,
146,傈林,2026-04-16 15:00,28.5,,,,3.4,,160,,8,,3.1,-8.9,1007.9,,1014.7,,1,,3.04,,,,2,0,Ci,,3919,,,32.7,,,,,
146,傈林,2026-04-16 16:00,26,,,,4.1,,270,,25,,8.4,4.4,1007.5,,1014.4,,1,,2.51,,,,2,0,Ci,,4154,,,30.5,,,,,
146,傈林,2026-04-16 17:00,26.2,,,,3.2,,270,,31,,10.5,7.7,1006.9,,1013.8,,1,,1.8,,,,1,0,Ci,,4039,,,27.9,,,,,
146,傈林,2026-04-16 18:00,22,,,,3.6,,250,,43,,11.3,8.8,1007.3,,1014.3,,1,,.97,,,,0,0,,,2609,,,19.4,,,,,
146,傈林,2026-04-16 19:00,19.1,,,,2.7,,250,,51,,11.2,8.7,1007.8,,1014.9,,.4,,.2,,,,3,0,,,2350,,,18.3,,,,,
146,傈林,2026-04-16 20:00,18.9,,,,1.9,,250,,36,,7.8,3.4,1008.3,,1015.4,,0,,0,,,,8,5,,63,3442,,,16.1,,,,,
146,傈林,2026-04-16 21:00,17.4,,,,2.1,,360,,47,,9.3,5.9,1008.6,,1015.7,,,9,,9,,,9,7,AcCi,40,2566,,,15.5,,,,,
146,傈林,2026-04-16 22:00,16.3,,,,1.7,,320,,54,,9.9,6.9,1008.3,,1015.5,,,9,,9,,,9,7,,59,2021,,,14.3,,,,,
146,傈林,2026-04-16 23:00,16,,,,1.2,,290,,58,,10.5,7.7,1008.1,,1015.3,,,9,,9,,,9,3,,53,2069,,,13.9,,,,,
146,傈林,2026-04-17 00:00,15.1,,,,2.9,,230,,65,,11.1,8.5,1008.8,,1016,,,9,,9,,,9,7,AcCi,,1515,,,13.4,,,,,
146,傈林,2026-04-17 01:00,14.4,,,,2.8,,250,,70,,11.4,8.9,1009.4,,1016.6,,,9,,9,,,10,8,,51,1512,,,13.1,,,,,
146,傈林,2026-04-17 02:00,14,,,,.8,,70,,71,,11.3,8.8,1008.9,,1016.1,,,9,,9,,,10,6,,43,1312,,,13.1,,,,,
146,傈林,2026-04-17 03:00,13.4,,,,.8,,320,,76,,11.6,9.2,1008.7,,1016,,,9,,9,,,10,10,As,35,1017,,,12.8,,,,,
146,傈林,2026-04-17 04:00,13.8,,,,1.9,,270,,72,,11.3,8.8,1009.1,,1016.3,,,9,,9,,,10,10,As,40,1411,,,12.6,,,,,
146,傈林,2026-04-17 05:00,13.9,,,,1,,200,,69,,10.9,8.2,1008.8,,1016,,,9,,9,,,10,10,As,35,1678,,,12.5,,,,,
146,傈林,2026-04-17 06:00,13.7,,,,1.5,,250,,71,,11.1,8.5,1008.7,,1015.9,,0,,0,,,,10,2,ScAs,14,1725,,,12.4,,,,,
146,傈林,2026-04-17 07:00,13.8,,,,2,,230,,72,,11.3,8.8,1008.8,,1016,,0,,.03,,,,10,2,ScAs,14,1574,,,12.8,,,,,
146,傈林,2026-04-17 08:00,14.1,,,,2.2,,290,,72,,11.6,9.1,1009.1,,1016.3,,0,,.21,,,,10,4,ScAs,13,1694,,,13.7,,,,,
146,傈林,2026-04-17 09:00,14.9,,0,,1.8,,50,,71,,11.9,9.6,1008.4,,1015.6,,0,,.48,,,,10,4,ScAs,13,1359,,01,15.4,,,,,
146,傈林,2026-04-17 10:00,15.9,,0,,2,,180,,67,,12,9.7,1008.7,,1015.9,,0,,.49,,,,10,4,ScAs,7,1827,,01,16.7,,,,,
146,傈林,2026-04-17 11:00,16.6,,0,,1.8,,140,,60,,11.2,8.7,1008.9,,1016.1,,0,,.62,,,,10,5,ScAs,15,2331,,01,17.6,,,,,
146,傈林,2026-04-17 12:00,16.5,,,9,1.7,,110,,57,,10.6,7.9,1008.8,,1016,,0,,.54,,,,10,3,ScAs,14,2894,,,17.1,,,,,
146,傈林,2026-04-17 13:00,14.6,,0,,3.5,,140,,75,,12.4,10.2,1008.4,,1015.6,,0,,.66,,,,10,5,ScAs,7,1139,,01,18.2,,,,,
146,傈林,2026-04-17 14:00,14.4,,.1,,1.6,,90,,76,,12.4,10.2,1008,,1015.2,,0,,.63,,,,10,4,ScAs,9,2617,,01,18.4,,,,,
146,傈林,2026-04-17 15:00,14.7,,0,,2.3,,110,,79,,13.1,11,1007.3,,1014.5,,0,,.5,,,,10,4,ScAs,9,2469,,01,17.8,,,,,
146,傈林,2026-04-17 16:00,15,,0,,2.1,,160,,77,,13,10.9,1007.4,,1014.6,,0,,.28,,,,10,5,ScAs,9,3218,,01,16.5,,,,,
